Employee_ID,Age,Gender,Education,Experience_Years,Department,Job_Level,Performance_Rating,Certifications,Overtime_Hours,Remote_Work,City,Company_Tenure,Projects_Completed,Skill_Score,Annual_Salary_LPA
EMP10967,32,Female,PhD,4,Marketing,Junior,3,3,56,No,Chennai,4,22,81,40.23
EMP10968,35,Female,Bachelor,14,Marketing,Mid,1,4,26,No,Delhi,14,11,65,34.74
EMP10969,46,Male,Bachelor,16,Sales,Senior,2,7,53,Yes,Chennai,15,20,76,54.3
EMP10970,41,Female,Bachelor,16,IT,Senior,3,10,20,No,Chennai,13,13,78,57.49
EMP10971,42,Male,Master,13,IT,Mid,1,4,28,No,Mumbai,13,8,86,47.73
EMP10972,22,Male,Master,1,Operations,Junior,1,6,5,Yes,Hyderabad,1,30,72,32.97
EMP10973,31,Female,Bachelor,8,HR,Mid,5,6,55,Yes,Delhi,7,10,60,37.39
EMP10974,22,Male,Bachelor,1,Sales,Junior,5,1,32,Yes,Mumbai,1,26,81,35.96
EMP10975,36,Female,Master,13,HR,Mid,1,4,47,No,Delhi,3,27,100,48.65
EMP10976,53,Female,Bachelor,12,Operations,Mid,4,0,0,No,Hyderabad,4,4,97,49.94
EMP10977,22,Female,Bachelor,0,Marketing,Junior,3,4,29,Yes,Mumbai,0,4,66,23.44
EMP10978,56,Female,Master,18,Sales,Senior,3,7,18,Yes,Chennai,7,13,51,58.17
EMP10979,22,Male,Master,0,Sales,Junior,4,3,28,Yes,Delhi,0,16,86,44.41
EMP10980,31,Female,Master,10,Marketing,Mid,2,7,37,Yes,Delhi,7,3,59,39.22
EMP10981,37,Male,Bachelor,9,Operations,Mid,4,4,47,No,Delhi,9,27,59,44.41
EMP10982,34,Male,Bachelor,9,Marketing,Mid,5,7,34,Yes,Delhi,9,11,91,47.49
EMP10983,25,Male,Bachelor,4,Marketing,Junior,4,2,48,Yes,Delhi,0,6,83,32.12
EMP10984,52,Female,Bachelor,17,Sales,Senior,2,10,51,Yes,Chennai,15,5,97,54.4
EMP10985,38,Male,Bachelor,9,Operations,Mid,5,5,39,Yes,Hyderabad,9,19,91,51.95
EMP10986,37,Male,Bachelor,11,Marketing,Mid,4,7,13,Yes,Hyderabad,10,30,97,41.73
EMP10987,30,Male,Master,8,Operations,Mid,4,1,0,No,Hyderabad,8,23,62,44.98
EMP10988,60,Male,Bachelor,23,IT,Senior,4,9,10,Yes,Hyderabad,2,12,90,66.13
EMP10989,,Male,Bachelor,20,HR,Senior,5,4,23,Yes,Mumbai,12,30,66,63.44
EMP10990,37,Female,Diploma,6,Operations,Junior,5,1,8,No,Mumbai,6,11,86,38.52
EMP10991,35,Female,Diploma,4,Sales,Junior,2,1,59,Yes,Delhi,4,5,60,19.76
EMP10992,49,Male,Bachelor,14,Marketing,Mid,4,10,30,No,Chennai,10,10,82,49.49
EMP10993,43,Male,Diploma,17,Sales,Senior,3,8,20,Yes,Chennai,2,29,88,58.74
EMP10994,52,Male,Bachelor,21,Sales,Senior,3,10,7,No,Hyderabad,13,21,72,61.95
EMP10995,34,Male,Diploma,5,IT,Junior,5,8,56,Yes,Chennai,5,13,73,38.25
EMP10996,33,Female,Master,10,IT,Mid,1,9,19,No,Delhi,10,4,73,46.21
EMP10997,51,Male,Diploma,22,IT,Senior,4,0,44,No,Chennai,8,9,90,62.22
EMP10998,51,Male,Master,19,HR,Senior,5,1,2,Yes,Delhi,11,1,89,61.66
EMP10999,28,Female,Diploma,4,HR,Junior,1,7,40,Yes,Hyderabad,1,11,56,20.15
EMP11000,41,Female,Bachelor,11,IT,Mid,2,9,46,Yes,Mumbai,11,17,50,41.27
EMP11001,53,Female,Master,16,Operations,Senior,2,4,5,No,Mumbai,5,15,52,52.97
EMP11002,21,Female,Master,0,IT,Junior,3,4,35,No,Delhi,0,4,71,31.23
EMP11003,26,Male,PhD,0,IT,Junior,2,1,11,Yes,Hyderabad,0,19,90,41.24
EMP11004,36,Male,Bachelor,9,Marketing,Mid,3,10,41,No,Mumbai,6,24,98,45.65
EMP11005,57,Male,Diploma,24,Sales,Lead,3,6,14,No,Hyderabad,6,9,62,66.81
EMP11006,43,Male,Bachelor,6,Operations,Junior,5,5,22,No,Mumbai,6,27,90,42.01
EMP11007,34,Female,Bachelor,4,HR,Junior,4,5,41,No,Mumbai,4,7,71,28.33
EMP11008,23,Female,Master,2,Sales,Junior,1,8,42,No,Delhi,2,16,58,29.02
EMP11009,27,Female,Master,2,IT,Junior,3,0,10,Yes,Hyderabad,2,16,71,29.14
EMP11010,50,Female,Master,19,Marketing,Senior,5,2,48,No,Chennai,0,15,89,57.83
EMP11011,37,Female,Bachelor,9,HR,Mid,3,9,21,Yes,Chennai,9,22,75,41.78
EMP11012,38,Male,Diploma,15,Operations,Mid,5,6,37,Yes,Mumbai,0,6,82,45.37
EMP11013,42,Female,Bachelor,0,Marketing,Junior,1,1,19,Yes,Mumbai,0,26,72,27.35
EMP11014,32,Female,Bachelor,11,HR,Mid,3,4,5,Yes,Hyderabad,5,8,,103.42
EMP11015,31,Female,Master,6,Marketing,Junior,3,1,30,Yes,Delhi,6,23,63,33.78
EMP11016,41,Female,Master,15,Operations,Mid,2,6,49,Yes,Hyderabad,10,29,68,48.38
EMP11017,58,Female,Bachelor,24,Operations,Lead,1,3,56,Yes,Chennai,5,25,65,67.27
EMP11018,35,Female,Bachelor,12,Marketing,Mid,2,7,12,Yes,Chennai,1,7,69,46.93
EMP11019,40,Female,Bachelor,12,Marketing,Mid,4,10,52,Yes,Chennai,12,2,66,39.57
EMP11020,43,Male,Bachelor,13,Operations,Mid,1,10,55,No,Chennai,12,26,50,36.59
EMP11021,46,Male,Master,12,Marketing,Mid,4,0,19,No,Chennai,12,9,97,45.92
EMP11022,55,Female,Diploma,18,IT,Senior,3,1,50,Yes,Delhi,5,14,84,56.86
EMP11023,58,Female,Bachelor,18,IT,Senior,3,3,32,No,Chennai,14,14,53,56.71
EMP11024,59,Male,Master,22,HR,Senior,3,4,27,No,Hyderabad,10,22,68,60.07
EMP11025,49,Female,Master,15,Operations,Mid,3,4,40,No,Mumbai,1,20,57,50.22
EMP11026,55,Female,Diploma,,Sales,Senior,1,2,46,No,Mumbai,4,21,81,54.55
EMP11027,54,Male,Bachelor,17,IT,Senior,5,7,2,No,Delhi,2,11,73,59.14
EMP11028,40,Male,PhD,6,Marketing,Junior,4,6,1,Yes,Mumbai,5,24,66,42.44
EMP11029,40,Female,Master,9,HR,Mid,5,8,34,No,Hyderabad,7,23,53,47.17
EMP11030,32,Male,Master,7,Sales,Junior,3,8,42,Yes,Chennai,1,20,75,40.03
EMP11031,47,Female,Bachelor,19,HR,Senior,2,4,17,Yes,Hyderabad,14,20,100,56.89
EMP11032,60,Female,Master,24,Marketing,Lead,3,9,52,Yes,Hyderabad,14,19,76,72.69
EMP11033,43,Male,Master,14,Sales,Mid,4,2,29,No,Delhi,14,7,84,47.45
EMP11034,57,Female,Bachelor,11,Sales,Mid,1,10,31,No,Chennai,11,3,63,36.05
EMP11035,60,Female,Diploma,29,IT,Lead,5,2,39,No,Chennai,11,19,77,79.33
EMP11036,45,Male,Bachelor,18,IT,Senior,5,2,24,No,Mumbai,3,4,75,63.06
EMP11037,46,Female,Bachelor,15,Sales,Mid,5,6,22,Yes,Hyderabad,6,14,88,52.39
EMP11038,55,Female,Bachelor,17,Marketing,Senior,4,3,54,Yes,Mumbai,12,16,98,58.15
EMP11039,21,Male,Bachelor,0,Marketing,Junior,5,5,48,No,Chennai,0,21,61,32.96
EMP11040,22,Female,Diploma,0,Sales,Junior,5,3,8,Yes,Mumbai,0,20,86,31.95
EMP11041,51,Male,Diploma,18,HR,Senior,1,5,1,No,Hyderabad,12,18,82,51.9
EMP11042,36,Female,Bachelor,3,IT,Junior,2,7,59,Yes,Chennai,3,11,58,22.81
EMP11043,59,Male,PhD,20,Sales,Senior,4,3,50,Yes,Mumbai,5,15,82,64.54
EMP11044,25,Female,Diploma,0,IT,Junior,1,0,43,No,Hyderabad,0,28,83,29.11
EMP11045,55,Male,Bachelor,18,Marketing,Senior,1,9,41,Yes,Hyderabad,0,15,80,57.76
EMP11046,53,Female,PhD,20,Operations,Senior,4,6,50,Yes,Mumbai,3,4,59,65.35
EMP11047,42,Male,Bachelor,15,IT,Mid,2,3,50,No,Chennai,15,7,66,40.28
EMP11048,37,Female,Master,13,Operations,Mid,3,4,44,No,Delhi,13,11,100,51.37
EMP11049,30,Female,Master,8,Sales,Mid,5,4,1,Yes,Hyderabad,7,29,73,45.43
EMP11050,49,Female,Diploma,10,Sales,Mid,3,2,47,Yes,Delhi,4,5,88,41.75
EMP11051,58,Female,Master,23,HR,Senior,3,2,37,No,Mumbai,0,9,73,56.84
EMP11052,53,Male,Diploma,15,Marketing,Mid,3,8,23,Yes,Chennai,12,28,81,50.53
EMP11053,,Male,Bachelor,0,IT,Junior,1,5,14,Yes,Hyderabad,0,7,64,30.93
EMP11054,57,Female,Master,17,Marketing,Senior,1,8,57,Yes,Hyderabad,7,24,62,56.22
EMP11055,38,Female,Master,8,HR,Mid,5,8,54,Yes,Hyderabad,2,26,53,46.06
EMP11056,32,Female,Master,4,IT,Junior,2,3,44,Yes,Delhi,4,6,52,31.01
EMP11057,29,Female,Master,4,Operations,Junior,5,4,3,Yes,Hyderabad,4,8,65,33.64
EMP11058,25,Male,Bachelor,4,Operations,Junior,2,7,7,Yes,Chennai,4,3,80,28.76
EMP11059,21,Male,Master,0,Operations,Junior,5,6,55,No,Delhi,0,24,78,35.82
EMP11060,47,Female,Master,5,Sales,Junior,5,4,31,No,Mumbai,5,11,82,40.13
EMP11061,56,Male,Master,30,Sales,Lead,5,4,40,No,Chennai,14,4,98,82.55
EMP11062,25,Female,Master,2,Operations,Junior,4,10,19,Yes,Mumbai,2,30,78,41.71
EMP11063,35,Female,Bachelor,8,Sales,Mid,2,4,32,Yes,Mumbai,8,11,99,44.09
EMP11064,33,Male,Bachelor,2,Operations,Junior,4,2,54,No,Chennai,2,20,92,38.54
EMP11065,38,Female,Bachelor,13,Sales,Mid,2,4,30,No,Chennai,9,12,59,41.3
EMP11066,57,Female,Master,23,HR,Senior,4,6,0,No,Hyderabad,12,2,76,60.36
EMP11067,33,Male,Bachelor,9,Marketing,Mid,2,10,45,No,Mumbai,8,10,73,41.83
EMP11068,60,Male,Bachelor,21,Marketing,Senior,5,7,54,No,Delhi,8,4,54,53.68
EMP11069,45,Male,Master,14,Sales,Mid,4,3,17,No,Chennai,12,2,56,47.95
EMP11070,28,Female,PhD,0,HR,Junior,4,2,56,No,Mumbai,0,11,99,35.25
EMP11071,49,Female,Master,17,HR,Senior,2,5,36,Yes,Hyderabad,8,18,,56
EMP11072,44,Female,Bachelor,,HR,Mid,4,3,11,No,Hyderabad,10,15,64,43.83
EMP11073,22,Female,PhD,0,Operations,Junior,2,1,41,Yes,Hyderabad,0,14,75,39.82
EMP11074,48,Female,Bachelor,9,Sales,Mid,1,8,55,Yes,Delhi,9,26,84,40.31
EMP11075,56,Male,PhD,20,Marketing,Senior,1,8,10,No,Chennai,2,19,79,57.62
EMP11076,30,Female,Diploma,4,Marketing,Junior,3,1,11,No,Delhi,4,15,83,34.83
EMP11077,45,Female,Diploma,14,Operations,Mid,1,0,14,No,Chennai,10,14,59,37.44
EMP11078,33,Male,Bachelor,2,HR,Junior,5,5,57,Yes,Delhi,2,7,99,32.2
EMP11079,23,Male,Master,0,HR,Junior,2,8,22,No,Mumbai,0,11,70,28.15
EMP11080,38,Female,Bachelor,15,Marketing,Mid,2,3,49,Yes,Chennai,11,1,58,38.97
EMP11081,34,Male,PhD,3,Operations,Junior,4,0,28,Yes,Delhi,3,13,62,39.34
EMP11082,53,Male,Diploma,21,Operations,Senior,5,8,7,No,Hyderabad,5,25,63,64.67
EMP11083,,Male,Diploma,,IT,Mid,1,8,23,Yes,Chennai,13,9,82,39.65
EMP11084,46,Female,Diploma,11,Sales,Mid,1,5,23,Yes,Delhi,9,27,54,33.63
EMP11085,45,Female,Bachelor,13,HR,Mid,4,0,60,Yes,Delhi,8,24,91,48.55
EMP11086,30,Male,Diploma,9,Sales,Mid,2,7,48,No,Chennai,1,2,88,36.57
EMP11087,47,Male,Bachelor,14,IT,Mid,2,2,59,Yes,Delhi,4,24,92,51.26
EMP11088,40,Male,PhD,8,Sales,Mid,4,10,23,Yes,Chennai,8,20,70,56.97
EMP11089,30,Male,Bachelor,0,IT,Junior,4,0,34,No,Mumbai,0,25,88,37.75
EMP11090,25,Female,Bachelor,4,Operations,Junior,1,7,29,Yes,Hyderabad,4,28,84,35.42
EMP11091,37,Male,Master,8,Operations,Mid,2,5,42,Yes,Mumbai,8,20,92,46.43
EMP11092,29,Female,Bachelor,4,Operations,Junior,2,3,42,Yes,Mumbai,2,24,56,35.82
EMP11093,32,Female,PhD,0,HR,Junior,3,5,45,No,Chennai,0,22,87,42.05
EMP11094,30,Male,Diploma,0,IT,Junior,5,0,47,Yes,Delhi,0,21,53,28.85
EMP11095,36,Female,Diploma,7,HR,Junior,2,6,20,No,Chennai,0,19,80,32.67
EMP11096,50,Female,Master,11,Operations,Mid,5,4,34,No,Hyderabad,11,4,97,52.34
EMP11097,32,Female,Master,11,Sales,Mid,3,5,51,No,Delhi,11,25,85,45.56
EMP11098,48,Male,Bachelor,16,Sales,Senior,1,8,8,Yes,Hyderabad,3,8,79,48.76
EMP11099,48,Male,Bachelor,17,HR,Senior,5,1,55,Yes,Mumbai,5,13,82,56.06
EMP11100,43,Male,PhD,10,Sales,Mid,5,9,49,Yes,Mumbai,4,19,83,58.91
EMP11101,27,Male,Master,6,Operations,Junior,2,10,40,No,Mumbai,6,27,98,44.93
EMP11102,46,Female,Bachelor,17,Sales,Senior,3,6,57,Yes,Delhi,13,29,80,54.52
EMP11103,56,Female,Bachelor,17,Marketing,Senior,3,3,59,Yes,Mumbai,2,2,98,56.22
EMP11104,31,Male,Bachelor,10,Sales,Mid,4,6,37,Yes,Chennai,6,8,72,42.27
EMP11105,58,Female,Bachelor,20,IT,Senior,2,3,28,No,Delhi,4,22,67,58.35
EMP11106,59,Female,Bachelor,17,Sales,Senior,4,3,42,No,Delhi,14,10,57,53.56
EMP11107,37,Female,PhD,13,HR,Mid,1,10,29,Yes,Delhi,13,19,60,46.64
EMP11108,59,Female,Bachelor,20,IT,Senior,5,5,15,No,Hyderabad,15,27,94,69.3
EMP11109,53,Male,Bachelor,17,Marketing,Senior,3,6,42,Yes,Chennai,8,12,55,49.05
EMP11110,48,Female,Master,24,Marketing,Lead,3,1,49,Yes,Delhi,15,18,88,71.46
EMP11111,27,Female,PhD,2,IT,Junior,5,1,7,No,Chennai,2,12,87,42.11
EMP11112,57,Female,Master,24,IT,Lead,5,0,60,Yes,Mumbai,12,27,90,81.46
EMP11113,42,Female,PhD,10,Sales,Mid,1,4,58,No,Hyderabad,10,26,51,49.51
EMP11114,36,Female,PhD,14,HR,Mid,3,7,50,Yes,Hyderabad,1,11,79,50.45
EMP11115,43,Male,Bachelor,5,Sales,Junior,2,7,54,Yes,Delhi,2,11,72,34.62
EMP11116,41,Male,Bachelor,9,Marketing,Mid,5,7,40,No,Hyderabad,5,25,74,48.17
EMP11117,44,Female,Diploma,5,Operations,Junior,2,2,20,No,Mumbai,0,4,62,29.88
EMP11118,25,Male,Master,0,Operations,Junior,2,1,5,No,Chennai,0,28,66,32.99
EMP11119,45,Female,PhD,14,HR,Mid,1,4,39,Yes,Hyderabad,2,11,64,43.24
EMP11120,35,Male,Bachelor,6,Sales,Junior,2,3,56,Yes,Delhi,6,15,91,37.01
EMP11121,51,Female,Master,18,Marketing,Senior,4,6,35,No,Hyderabad,6,14,61,58.7
EMP11122,37,Female,Bachelor,16,HR,Senior,4,5,23,No,Mumbai,7,11,84,50.01
EMP11123,58,Male,PhD,28,Operations,Lead,2,1,58,Yes,Hyderabad,15,18,70,78.91
EMP11124,56,Female,Master,17,Marketing,Senior,2,7,17,Yes,Mumbai,1,15,89,54.76
EMP11125,49,Male,Bachelor,16,Sales,Senior,5,10,3,Yes,Hyderabad,11,16,95,64.11
EMP11126,22,Female,Bachelor,0,Sales,Junior,5,7,27,No,Mumbai,0,13,63,36.18
EMP11127,53,Male,Master,13,Sales,Mid,4,2,49,Yes,Delhi,10,28,50,47.36
EMP11128,,Male,PhD,14,IT,Mid,4,2,46,No,Delhi,6,8,88,59.09
EMP11129,27,Female,Master,6,HR,Junior,4,9,44,No,Mumbai,6,26,76,40.44
EMP11130,43,Male,Bachelor,2,HR,Junior,2,6,56,Yes,Hyderabad,2,16,55,25.65
EMP11131,26,Male,Diploma,4,IT,Junior,3,7,48,Yes,Hyderabad,3,17,66,34.71
EMP11132,21,Male,PhD,0,Operations,Junior,5,0,0,No,Delhi,0,13,69,35.24
EMP11133,33,Male,Master,9,Operations,Mid,5,7,11,Yes,Chennai,6,12,56,48.08
EMP11134,32,Male,Diploma,0,IT,Junior,5,2,52,No,Hyderabad,0,1,89,32.61
EMP11135,32,Male,Diploma,4,Sales,Junior,5,8,10,No,Chennai,3,16,62,31.76
EMP11136,28,Male,Diploma,5,Marketing,Junior,5,1,21,Yes,Chennai,5,12,59,27.09
EMP11137,24,Male,Master,0,Sales,Junior,4,10,45,No,Mumbai,0,28,83,40.15
EMP11138,29,Female,Bachelor,0,IT,Junior,4,3,18,No,Delhi,0,13,77,29.79
EMP11139,51,Female,PhD,20,IT,Senior,5,6,19,Yes,Mumbai,15,26,99,74.9
EMP11140,40,Male,Master,14,IT,Mid,5,9,34,No,Chennai,5,21,70,56.89
EMP11141,55,Male,Master,13,IT,Mid,1,10,55,Yes,Delhi,13,24,82,50.27
EMP11142,32,Male,Bachelor,11,Marketing,Mid,2,5,4,Yes,Delhi,6,16,63,36.11
EMP11143,21,Male,Bachelor,0,Marketing,Junior,2,10,52,Yes,Mumbai,0,6,74,28.69
EMP11144,36,Female,Bachelor,12,Sales,Mid,5,10,16,No,Delhi,12,22,86,50.85
EMP11145,47,Female,Bachelor,13,IT,Mid,4,4,53,No,Delhi,6,27,99,59.42
EMP11146,49,Male,Bachelor,23,Marketing,Senior,2,10,44,Yes,Mumbai,7,3,90,62.74
EMP11147,31,Female,Bachelor,6,Operations,Junior,3,10,45,No,Delhi,6,10,84,35.08
EMP11148,46,Male,Master,11,IT,Mid,2,1,35,Yes,Mumbai,11,7,58,44.87
EMP11149,45,Female,Bachelor,16,HR,Senior,2,1,48,No,Delhi,2,8,77,52.05
EMP11150,53,Male,Diploma,21,Sales,Senior,2,3,46,No,Mumbai,10,2,86,49.59
EMP11151,33,Male,Bachelor,11,HR,Mid,1,6,24,No,Chennai,4,10,82,34.51
EMP11152,49,Male,Master,15,Sales,Mid,1,3,38,Yes,Delhi,9,18,60,45.25
EMP11153,47,Female,Bachelor,23,IT,Senior,5,8,1,Yes,Delhi,5,24,70,77.23
EMP11154,57,Male,Master,24,IT,Lead,1,6,49,Yes,Chennai,3,28,64,71.55
EMP11155,45,Male,Master,16,Operations,Senior,3,10,39,No,Hyderabad,12,15,97,65.11
EMP11156,50,Female,Master,16,HR,Senior,4,2,29,No,Hyderabad,11,8,59,56.84
EMP11157,44,Female,Bachelor,14,Operations,Mid,1,6,51,Yes,Chennai,9,5,52,39.19
EMP11158,43,Female,Bachelor,15,Marketing,Mid,2,6,26,No,Hyderabad,13,15,96,48.96
EMP11159,46,Male,Master,18,Operations,Senior,2,8,13,No,Chennai,7,7,95,57.4
EMP11160,47,Female,Bachelor,13,Marketing,Mid,3,10,19,No,Chennai,6,13,59,38.35
EMP11161,34,Female,Bachelor,9,Marketing,Mid,3,8,56,Yes,Mumbai,5,22,74,45.84
EMP11162,32,Male,Bachelor,8,Sales,Mid,3,10,36,No,Mumbai,4,21,75,49.17
EMP11163,29,Male,Bachelor,4,IT,Junior,4,5,39,Yes,Hyderabad,1,22,56,37.91
EMP11164,41,Male,Bachelor,7,Sales,Junior,3,3,47,No,Chennai,4,7,69,30.29
EMP11165,32,Male,Bachelor,9,Operations,Mid,3,4,6,No,Mumbai,5,29,59,46
EMP11166,51,Male,PhD,16,HR,Senior,3,3,7,No,Chennai,4,30,78,61.29
EMP11167,31,Male,Bachelor,0,IT,Junior,1,9,44,No,Hyderabad,0,30,78,32.83
EMP11168,26,Female,Diploma,5,IT,Junior,3,1,11,Yes,Hyderabad,4,20,69,35.38
EMP11169,26,Female,Diploma,5,Sales,Junior,3,9,51,No,Mumbai,5,1,89,33.4
EMP11170,54,Male,Master,19,Sales,Senior,1,7,20,No,Chennai,5,2,91,53.77
EMP11171,38,Male,Diploma,12,Operations,Mid,4,10,5,Yes,Delhi,10,18,52,44.46
EMP11172,33,Female,Master,9,Sales,Mid,4,6,24,No,Chennai,1,23,93,47.87
EMP11173,42,Female,Bachelor,3,IT,Junior,2,5,46,No,Delhi,3,18,62,35.39
EMP11174,41,Male,Bachelor,10,HR,Mid,5,1,1,No,Delhi,4,26,98,45.11
EMP11175,36,Male,Bachelor,11,Marketing,Mid,1,1,0,No,Delhi,0,24,71,37.97
EMP11176,24,Male,Bachelor,3,HR,Junior,2,3,58,Yes,Delhi,2,6,55,24.9
EMP11177,45,Female,Master,17,HR,Senior,3,10,33,No,Hyderabad,6,16,62,51.2
EMP11178,58,Male,Bachelor,27,Operations,Lead,1,7,11,Yes,Delhi,0,3,61,66.43
EMP11179,25,Male,Bachelor,0,Operations,Junior,2,2,54,No,Chennai,0,25,64,27.63
EMP11180,39,Male,Master,3,Sales,Junior,2,6,16,No,Mumbai,3,24,65,36.28
EMP11181,25,Female,Bachelor,0,Marketing,Junior,4,5,57,Yes,Delhi,0,20,98,30.14
EMP11182,44,Female,Bachelor,7,Marketing,Junior,5,10,4,No,Chennai,7,24,70,42.44
EMP11183,52,Male,Bachelor,16,Sales,Senior,3,8,47,No,Chennai,6,8,87,58.55
EMP11184,41,Male,Master,9,Marketing,Mid,4,7,55,No,Delhi,9,15,59,37.93
EMP11185,41,Female,PhD,7,HR,Junior,4,10,9,Yes,Mumbai,7,12,50,44.91
EMP11186,22,Male,Master,0,HR,Junior,4,7,9,No,Hyderabad,0,11,62,27.96
EMP11187,52,Female,Diploma,19,IT,Senior,5,7,27,No,Delhi,13,28,60,62.81
EMP11188,41,Female,PhD,16,Marketing,Senior,4,9,18,No,Delhi,4,8,83,67.5
EMP11189,31,Male,Master,4,Sales,Junior,3,10,19,No,Mumbai,4,20,57,32.67
EMP11190,51,Male,Diploma,16,HR,Senior,1,0,28,No,Chennai,11,14,,43.23
EMP11191,56,Male,Diploma,17,Operations,Senior,3,9,50,Yes,Mumbai,10,23,62,52.53
EMP11192,36,Male,Bachelor,10,HR,Mid,4,9,30,No,Delhi,0,11,82,43.05
EMP11193,50,Male,PhD,17,Sales,Senior,5,4,4,Yes,Hyderabad,14,13,99,66.17
EMP11194,24,Female,Master,0,Sales,Junior,4,3,14,No,Chennai,0,11,72,28.13
EMP11195,59,Male,Bachelor,26,IT,Lead,5,3,52,Yes,Hyderabad,6,30,88,84.11
EMP11196,45,Female,Bachelor,7,Marketing,Junior,4,0,19,Yes,Hyderabad,7,7,59,27.76
EMP11197,30,Female,Bachelor,0,Sales,Junior,4,10,24,No,Hyderabad,0,20,78,31.75
EMP11198,59,Male,Bachelor,22,Sales,Senior,4,4,10,No,Hyderabad,4,11,51,51.5
EMP11199,45,Female,Bachelor,10,Operations,Mid,5,0,40,Yes,Hyderabad,10,21,70,42.19
EMP11200,57,Male,Bachelor,22,IT,Senior,1,8,3,Yes,Mumbai,4,16,54,58.21
EMP10001,44,Male,Master,10,Operations,Mid,3,5,5,Yes,Chennai,10,11,98,48.43
EMP10002,46,Female,Bachelor,12,Sales,Mid,2,8,52,Yes,Mumbai,2,27,63,44.24
EMP10003,56,Male,Bachelor,27,HR,Lead,1,0,41,Yes,Mumbai,7,16,52,66.82
EMP10004,41,Female,Master,6,Marketing,Junior,4,10,42,Yes,Delhi,6,1,82,40.39
EMP10005,23,Male,Master,2,Sales,Junior,2,3,37,Yes,Chennai,2,1,72,24.26
EMP10006,55,Female,Master,23,HR,Senior,1,10,47,Yes,Hyderabad,9,9,85,64.36
EMP10007,41,Female,Master,7,Operations,Junior,3,6,7,No,Mumbai,7,15,51,34.5
EMP10008,23,Female,PhD,2,HR,Junior,4,1,47,No,Hyderabad,2,7,98,40.01
EMP10009,35,Male,PhD,10,Sales,Mid,5,4,13,Yes,Chennai,0,10,50,48.22
EMP10010,45,Female,Master,15,Sales,Mid,3,7,25,Yes,Delhi,5,30,81,50.27
EMP10011,21,Female,Bachelor,0,Operations,Junior,1,9,3,Yes,Delhi,0,9,50,27.01
EMP10012,34,Female,Master,6,Sales,Junior,2,6,47,Yes,Delhi,6,3,67,32.72
EMP10013,37,Male,Bachelor,3,IT,Junior,4,3,7,Yes,Chennai,0,29,80,39.94
EMP10014,58,Female,Bachelor,24,HR,Lead,5,4,17,Yes,Delhi,0,23,86,72.61
EMP10015,45,Female,Bachelor,18,IT,Senior,1,0,31,Yes,Delhi,13,27,79,55.95
EMP10016,38,Female,Diploma,12,HR,Mid,3,7,12,Yes,Chennai,8,1,92,36.34
EMP10017,23,Male,Bachelor,1,IT,Junior,5,6,35,No,Chennai,1,26,64,35.48
EMP10018,55,Male,Bachelor,21,Sales,Senior,2,5,42,No,Mumbai,11,24,85,59.84
EMP10019,44,Female,Master,13,Marketing,Mid,4,5,49,No,Chennai,9,5,93,50.63
EMP10020,37,Female,PhD,7,HR,Junior,2,5,59,Yes,Hyderabad,7,21,79,37.03
EMP10021,30,Male,Diploma,9,HR,Mid,5,5,34,No,Delhi,5,28,86,48.74
EMP10022,28,Female,Diploma,,HR,Junior,5,8,2,Yes,Hyderabad,0,19,50,28.27
EMP10023,41,Female,Bachelor,9,Sales,Mid,3,8,59,No,Delhi,9,17,92,45.99
EMP10024,50,Male,Master,18,IT,Senior,2,3,45,No,Mumbai,0,29,100,66.2
EMP10025,40,Male,Bachelor,8,Sales,Mid,2,8,40,Yes,Mumbai,3,27,62,39.23
EMP10026,25,Female,Bachelor,0,Operations,Junior,1,4,28,No,Hyderabad,0,14,72,23.8
EMP10027,34,Male,Master,7,IT,Junior,3,6,39,No,Hyderabad,7,21,89,43
EMP10028,37,Female,Diploma,,Marketing,Mid,4,6,48,Yes,Chennai,3,14,94,48.96
EMP10029,52,Male,Master,16,Sales,Senior,1,7,16,Yes,Chennai,2,3,65,50.07
EMP10030,40,Male,Master,13,IT,Mid,5,7,13,No,Delhi,13,4,50,50.02
EMP10031,50,Male,Master,17,Marketing,Senior,3,9,24,Yes,Chennai,1,9,87,59.58
EMP10032,31,Male,Diploma,7,IT,Junior,1,4,38,Yes,Chennai,7,14,57,25.64
EMP10033,21,Male,Bachelor,0,HR,Junior,4,10,57,No,Chennai,0,25,74,33.76
EMP10034,49,Male,Bachelor,13,Sales,Mid,1,1,10,No,Delhi,4,5,97,42.16
EMP10035,44,Female,Master,16,Marketing,Senior,5,1,26,Yes,Delhi,15,2,67,53.02
EMP10036,43,Male,Bachelor,17,IT,Senior,4,6,32,Yes,Mumbai,7,30,58,67.89
EMP10037,55,Male,Master,17,IT,Senior,3,8,16,Yes,Mumbai,15,3,100,59.66
EMP10038,40,Male,Bachelor,12,Sales,Mid,2,6,0,Yes,Hyderabad,11,2,82,43.46
EMP10039,29,Male,Master,3,Marketing,Junior,3,3,55,No,Mumbai,3,26,63,39.11
EMP10040,45,Male,Diploma,9,HR,Mid,5,10,40,Yes,Chennai,2,5,92,43.48
EMP10041,25,Female,Diploma,0,Sales,Junior,5,2,15,No,Delhi,0,27,90,39.16
EMP10042,23,Female,Bachelor,2,Operations,Junior,3,6,1,Yes,Mumbai,2,22,96,35.6
